signal_name,scope,width,x_um,y_um,source_type,cell_type
u0.u2.n_2728,test.u0.u2,1,351.504,245.016,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2729,test.u0.u2,1,295.992,216.936,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_273,test.u0.u2,1,280.44,200.736,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2730,test.u0.u2,1,300.528,219.096,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2731,test.u0.u2,1,353.232,242.856,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2732,test.u0.u2,1,306.36,209.376,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2733,test.u0.u2,1,312.408,209.376,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2734,test.u0.u2,1,310.032,209.376,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2735,test.u0.u2,1,310.248,208.296,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2736,test.u0.u2,1,297.504,218.016,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2737,test.u0.u2,1,310.896,205.056,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2738,test.u0.u2,1,353.664,212.616,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2739,test.u0.u2,1,308.736,205.056,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_274,test.u0.u2,1,302.472,192.096,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2740,test.u0.u2,1,311.976,207.216,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2741,test.u0.u2,1,350.424,228.816,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2742,test.u0.u2,1,350.208,210.456,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2743,test.u0.u2,1,310.248,207.216,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2744,test.u0.u2,1,307.44,205.056,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2745,test.u0.u2,1,347.184,206.136,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2746,test.u0.u2,1,308.304,206.136,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2747,test.u0.u2,1,295.128,218.016,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2748,test.u0.u2,1,306.144,218.016,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2749,test.u0.u2,1,294.264,219.096,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_275,test.u0.u2,1,299.016,186.696,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2750,test.u0.u2,1,355.824,212.616,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2751,test.u0.u2,1,355.608,229.896,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2752,test.u0.u2,1,355.392,232.056,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2753,test.u0.u2,1,358.2,230.976,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2754,test.u0.u2,1,298.368,219.096,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2755,test.u0.u2,1,306.36,207.216,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2756,test.u0.u2,1,297.288,220.176,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2757,test.u0.u2,1,351.504,210.456,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2758,test.u0.u2,1,350.64,200.736,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2759,test.u0.u2,1,353.664,211.536,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_276,test.u0.u2,1,277.632,199.656,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2760,test.u0.u2,1,295.776,219.096,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2761,test.u0.u2,1,351.504,211.536,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2762,test.u0.u2,1,349.128,203.976,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2763,test.u0.u2,1,347.4,203.976,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2764,test.u0.u2,1,349.56,207.216,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2765,test.u0.u2,1,364.464,229.896,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2766,test.u0.u2,1,360.36,229.896,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u2.n_2767,test.u0.u2,1,348.264,248.256,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2768,test.u0.u2,1,352.152,243.936,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2769,test.u0.u2,1,350.64,241.776,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_277,test.u0.u2,1,284.112,201.816,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2770,test.u0.u2,1,351.288,241.776,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2771,test.u0.u2,1,341.136,245.016,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2772,test.u0.u2,1,350.856,242.856,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2773,test.u0.u2,1,353.232,245.016,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u2.n_2774,test.u0.u2,1,362.088,230.976,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2775,test.u0.u2,1,353.664,229.896,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u2.n_2776,test.u0.u2,1,375.48,227.736,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2777,test.u0.u2,1,357.984,228.816,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u2.n_2778,test.u0.u2,1,367.272,234.216,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2779,test.u0.u2,1,357.984,232.056,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_278,test.u0.u2,1,275.04,199.656,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2780,test.u0.u2,1,343.944,239.616,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2781,test.u0.u2,1,345.24,237.456,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2782,test.u0.u2,1,346.752,239.616,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2783,test.u0.u2,1,345.24,238.536,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u2.n_2784,test.u0.u2,1,374.184,227.736,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2785,test.u0.u2,1,359.928,230.976,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2786,test.u0.u2,1,338.976,241.776,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2787,test.u0.u2,1,345.24,241.776,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2788,test.u0.u2,1,374.4,233.136,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2789,test.u0.u2,1,363.384,229.896,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_279,test.u0.u2,1,329.04,210.456,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2790,test.u0.u2,1,341.568,240.696,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2791,test.u0.u2,1,349.776,242.856,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2792,test.u0.u2,1,355.392,230.976,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u2.n_2793,test.u0.u2,1,345.888,248.256,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2794,test.u0.u2,1,346.752,243.936,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2795,test.u0.u2,1,350.424,245.016,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2796,test.u0.u2,1,372.024,224.496,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2797,test.u0.u2,1,365.328,229.896,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2798,test.u0.u2,1,340.488,247.176,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2799,test.u0.u2,1,345.672,249.336,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_28,test.u0.u2,1,307.872,158.616,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u2.n_280,test.u0.u2,1,328.608,230.976,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2800,test.u0.u2,1,366.408,230.976,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2801,test.u0.u2,1,367.488,230.976,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2802,test.u0.u2,1,341.784,242.856,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2803,test.u0.u2,1,346.752,240.696,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2804,test.u0.u2,1,345.024,246.096,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2805,test.u0.u2,1,345.024,239.616,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2806,test.u0.u2,1,339.408,240.696,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2807,test.u0.u2,1,340.272,243.936,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2808,test.u0.u2,1,369.432,234.216,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2809,test.u0.u2,1,372.24,235.296,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_281,test.u0.u2,1,338.112,225.576,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2810,test.u0.u2,1,365.328,223.416,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2811,test.u0.u2,1,364.68,227.736,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2812,test.u0.u2,1,373.32,227.736,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2813,test.u0.u2,1,373.104,225.576,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2814,test.u0.u2,1,345.888,239.616,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2815,test.u0.u2,1,362.304,228.816,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2816,test.u0.u2,1,372.024,233.136,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2817,test.u0.u2,1,360.144,227.736,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2818,test.u0.u2,1,362.088,227.736,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2819,test.u0.u2,1,374.832,225.576,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_282,test.u0.u2,1,310.68,192.096,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2820,test.u0.u2,1,372.456,230.976,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2821,test.u0.u2,1,347.616,245.016,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2822,test.u0.u2,1,348.264,245.016,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2823,test.u0.u2,1,349.56,247.176,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2824,test.u0.u2,1,348.912,243.936,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2825,test.u0.u2,1,368.136,232.056,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2826,test.u0.u2,1,367.056,232.056,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2827,test.u0.u2,1,347.832,241.776,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2828,test.u0.u2,1,343.944,246.096,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2829,test.u0.u2,1,340.056,245.016,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_283,test.u0.u2,1,306.576,87.336,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2830,test.u0.u2,1,375.264,226.656,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2831,test.u0.u2,1,371.592,225.576,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2832,test.u0.u2,1,369.864,229.896,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2833,test.u0.u2,1,369.648,230.976,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2834,test.u0.u2,1,364.248,233.136,net_driver,AND2x2_ASAP7_75t_SL
u0.u2.n_2835,test.u0.u2,1,342.864,246.096,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2836,test.u0.u2,1,345.888,246.096,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2837,test.u0.u2,1,349.344,245.016,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2838,test.u0.u2,1,346.32,241.776,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2839,test.u0.u2,1,342.864,241.776,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_284,test.u0.u2,1,314.568,184.536,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2840,test.u0.u2,1,369.216,233.136,net_driver,AND2x2_ASAP7_75t_SL
u0.u2.n_2841,test.u0.u2,1,365.76,227.736,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2842,test.u0.u2,1,339.408,249.336,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2843,test.u0.u2,1,338.976,246.096,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2844,test.u0.u2,1,342.0,249.336,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2845,test.u0.u2,1,348.912,242.856,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2846,test.u0.u2,1,360.576,228.816,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2847,test.u0.u2,1,369.432,227.736,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2848,test.u0.u2,1,342.432,239.616,net_driver,OR2x2_ASAP7_75t_SL
u0.u2.n_2849,test.u0.u2,1,338.328,240.696,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_285,test.u0.u2,1,304.848,91.656,net_driver,HB1xp67_ASAP7_75t_SL
u0.u2.n_2850,test.u0.u2,1,372.456,222.336,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2851,test.u0.u2,1,368.568,227.736,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2852,test.u0.u2,1,367.272,223.416,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2853,test.u0.u2,1,371.376,230.976,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2854,test.u0.u2,1,369.0,229.896,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2855,test.u0.u2,1,345.888,251.496,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2856,test.u0.u2,1,346.968,247.176,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2857,test.u0.u2,1,343.728,241.776,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2858,test.u0.u2,1,348.912,246.096,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2859,test.u0.u2,1,366.624,226.656,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_286,test.u0.u2,1,334.224,117.576,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2860,test.u0.u2,1,366.192,223.416,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2861,test.u0.u2,1,347.616,243.936,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2862,test.u0.u2,1,345.672,242.856,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u2.n_2863,test.u0.u2,1,342.864,240.696,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2864,test.u0.u2,1,339.84,241.776,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u2.n_2865,test.u0.u2,1,341.568,246.096,net_driver,AO21x1_ASAP7_75t_SL
u0.u2.n_2866,test.u0.u2,1,371.376,229.896,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u2.n_2867,test.u0.u2,1,345.24,243.936,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2868,test.u0.u2,1,371.808,232.056,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u2.n_2869,test.u0.u2,1,347.832,239.616,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u2.n_287,test.u0.u2,1,322.344,107.856,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2870,test.u0.u2,1,338.328,248.256,net_driver,AND2x2_ASAP7_75t_SL
u0.u2.n_2871,test.u0.u2,1,337.68,242.856,net_driver,AND2x2_ASAP7_75t_SL
u0.u2.n_2872,test.u0.u2,1,347.184,248.256,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2873,test.u0.u2,1,340.272,246.096,net_driver,OAI21xp5_ASAP7_75t_SL
u0.u2.n_2874,test.u0.u2,1,364.68,234.216,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2875,test.u0.u2,1,368.784,223.416,net_driver,NOR3xp33_ASAP7_75t_SL
u0.u2.n_2876,test.u0.u2,1,338.328,245.016,net_driver,AND3x1_ASAP7_75t_SL
u0.u2.n_2877,test.u0.u2,1,337.68,245.016,net_driver,INVx1_ASAP7_75t_SL
u0.u2.n_2878,test.u0.u2,1,345.888,250.416,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2879,test.u0.u2,1,366.84,233.136,net_driver,OA22x2_ASAP7_75t_SL
u0.u2.n_288,test.u0.u2,1,323.64,106.776,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2880,test.u0.u2,1,365.76,224.496,net_driver,AO22x1_ASAP7_75t_SL
u0.u2.n_2881,test.u0.u2,1,365.544,228.816,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2882,test.u0.u2,1,343.08,249.336,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u2.n_2883,test.u0.u2,1,346.752,249.336,net_driver,OAI21xp5_ASAP7_75t_SL
u0.u2.n_2884,test.u0.u2,1,366.624,227.736,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u2.n_2885,test.u0.u2,1,374.832,230.976,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u2.n_2886,test.u0.u2,1,340.272,240.696,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u2.n_2887,test.u0.u2,1,345.456,247.176,net_driver,AOI32xp33_ASAP7_75t_SL
u0.u2.n_2888,test.u0.u2,1,343.512,243.936,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_2889,test.u0.u2,1,348.048,247.176,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u2.n_289,test.u0.u2,1,334.008,113.256,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2890,test.u0.u2,1,339.408,239.616,net_driver,AO21x1_ASAP7_75t_SL
u0.u2.n_2891,test.u0.u2,1,371.16,227.736,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u2.n_2892,test.u0.u2,1,368.136,230.976,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u2.n_2893,test.u0.u2,1,366.84,228.816,net_driver,NOR4xp25_ASAP7_75t_SL
u0.u2.n_2894,test.u0.u2,1,365.76,234.216,net_driver,AOI31xp33_ASAP7_75t_SL
u0.u2.n_2895,test.u0.u2,1,362.736,227.736,net_driver,AOI221xp5_ASAP7_75t_SL
u0.u2.n_2896,test.u0.u2,1,365.76,233.136,net_driver,NOR2xp33_ASAP7_75t_SL
u0.u2.n_2897,test.u0.u2,1,341.568,243.936,net_driver,OAI33xp33_ASAP7_75t_SL
u0.u2.n_2898,test.u0.u2,1,348.912,241.776,net_driver,AOI32xp33_ASAP7_75t_SL
u0.u2.n_2899,test.u0.u2,1,368.352,226.656,net_driver,AO32x1_ASAP7_75t_SL
u0.u2.n_29,test.u0.u2,1,366.624,141.336,net_driver,NOR3xp33_ASAP7_75t_SL
u0.u2.n_290,test.u0.u2,1,326.016,108.936,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2900,test.u0.u2,1,340.488,248.256,net_driver,AOI32xp33_ASAP7_75t_SL
u0.u2.n_2901,test.u0.u2,1,371.808,228.816,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2902,test.u0.u2,1,338.76,247.176,net_driver,A2O1A1Ixp33_ASAP7_75t_SL
u0.u2.n_2903,test.u0.u2,1,347.4,242.856,net_driver,AO21x1_ASAP7_75t_SL
u0.u2.n_2904,test.u0.u2,1,341.136,241.776,net_driver,O2A1O1Ixp33_ASAP7_75t_SL
u0.u2.n_2905,test.u0.u2,1,339.84,242.856,net_driver,OAI321xp33_ASAP7_75t_SL
u0.u2.n_2906,test.u0.u2,1,364.032,226.656,net_driver,AOI332xp33_ASAP7_75t_SL
u0.u2.n_2907,test.u0.u2,1,342.0,247.176,net_driver,AOI322xp5_ASAP7_75t_SL
u0.u2.n_2908,test.u0.u2,1,363.816,228.816,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u2.n_2909,test.u0.u2,1,340.704,249.336,net_driver,NAND2xp5_ASAP7_75t_SL
u0.u2.n_291,test.u0.u2,1,335.952,130.536,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2910,test.u0.u2,1,374.832,232.056,net_driver,A2O1A1Ixp33_ASAP7_75t_SL
u0.u2.n_2911,test.u0.u2,1,367.056,229.896,net_driver,AOI321xp33_ASAP7_75t_SL
u0.u2.n_2912,test.u0.u2,1,369.0,232.056,net_driver,OAI22xp5_ASAP7_75t_SL
u0.u2.n_2913,test.u0.u2,1,363.384,225.576,net_driver,OAI321xp33_ASAP7_75t_SL
u0.u2.n_2914,test.u0.u2,1,345.024,245.016,net_driver,AOI322xp5_ASAP7_75t_SL
u0.u2.n_2915,test.u0.u2,1,342.216,245.016,net_driver,OAI221xp5_ASAP7_75t_SL
u0.u2.n_2916,test.u0.u2,1,365.328,232.056,net_driver,OAI321xp33_ASAP7_75t_SL
u0.u2.n_2917,test.u0.u2,1,342.864,248.256,net_driver,AOI321xp33_ASAP7_75t_SL
u0.u2.n_2918,test.u0.u2,1,338.76,243.936,net_driver,AOI211xp5_ASAP7_75t_SL
u0.u2.n_2919,test.u0.u2,1,342.432,242.856,net_driver,OAI331xp33_ASAP7_75t_SL
u0.u2.n_292,test.u0.u2,1,333.576,131.616,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2920,test.u0.u2,1,374.616,229.896,net_driver,OAI311xp33_ASAP7_75t_SL
u0.u2.n_2921,test.u0.u2,1,346.752,246.096,net_driver,OAI221xp5_ASAP7_75t_SL
u0.u2.n_2922,test.u0.u2,1,362.736,230.976,net_driver,AOI311xp33_ASAP7_75t_SL
u0.u2.n_2923,test.u0.u2,1,347.4,226.656,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2924,test.u0.u2,1,372.24,223.416,net_driver,AO331x1_ASAP7_75t_SL
u0.u2.n_2925,test.u0.u2,1,348.912,248.256,net_driver,A2O1A1O1Ixp25_ASAP7_75t_SL
u0.u2.n_2926,test.u0.u2,1,368.784,228.816,net_driver,NOR5xp2_ASAP7_75t_SL
u0.u2.n_2927,test.u0.u2,1,345.024,240.696,net_driver,AOI321xp33_ASAP7_75t_SL
u0.u2.n_2928,test.u0.u2,1,348.264,250.416,net_driver,OAI211xp5_ASAP7_75t_SL
u0.u2.n_2929,test.u0.u2,1,361.872,232.056,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_293,test.u0.u2,1,339.192,130.536,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2930,test.u0.u2,1,368.784,222.336,net_driver,AOI211xp5_ASAP7_75t_SL
u0.u2.n_2931,test.u0.u2,1,337.248,243.936,net_driver,NOR5xp2_ASAP7_75t_SL
u0.u2.n_2932,test.u0.u2,1,336.816,246.096,net_driver,AND4x1_ASAP7_75t_SL
u0.u2.n_2933,test.u0.u2,1,349.128,227.736,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2934,test.u0.u2,1,368.352,224.496,net_driver,OAI331xp33_ASAP7_75t_SL
u0.u2.n_2935,test.u0.u2,1,349.56,240.696,net_driver,NAND3xp33_ASAP7_75t_SL
u0.u2.n_2936,test.u0.u2,1,347.184,251.496,net_driver,XOR2xp5_ASAP7_75t_SL
u0.u2.n_2937,test.u0.u2,1,328.608,243.936,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2938,test.u0.u2,1,334.224,246.096,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2939,test.u0.u2,1,350.856,240.696,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_294,test.u0.u2,1,337.68,131.616,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2940,test.u0.u2,1,363.384,224.496,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2942,test.u0.u2,1,350.64,275.256,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2943,test.u0.u2,1,353.016,275.256,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2944,test.u0.u2,1,310.464,239.616,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2945,test.u0.u2,1,350.208,274.176,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2946,test.u0.u2,1,311.76,239.616,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2947,test.u0.u2,1,303.552,238.536,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2948,test.u0.u2,1,351.288,262.296,net_driver,AOI22xp5_ASAP7_75t_L
u0.u2.n_2949,test.u0.u2,1,351.72,266.616,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_295,test.u0.u2,1,339.624,132.696,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2950,test.u0.u2,1,314.568,292.536,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2951,test.u0.u2,1,324.288,252.576,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2952,test.u0.u2,1,323.208,266.616,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2953,test.u0.u2,1,338.112,300.096,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2954,test.u0.u2,1,329.472,253.656,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2955,test.u0.u2,1,336.6,295.776,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2956,test.u0.u2,1,361.872,308.736,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2957,test.u0.u2,1,324.072,273.096,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2958,test.u0.u2,1,323.64,264.456,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2959,test.u0.u2,1,325.368,248.256,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_296,test.u0.u2,1,333.36,127.296,net_driver,AOI22xp5_ASAP7_75t_SL
u0.u2.n_2960,test.u0.u2,1,324.072,265.536,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2961,test.u0.u2,1,308.088,255.816,net_driver,XNOR2xp5_ASAP7_75t_SL
u0.u2.n_2962,test.u0.u2,1,322.128,273.096,net_driver,XNOR2xp5_ASAP7_75t_SL
